WEEK_NUM,,,PRTNUM,,,PRT_CLIENT_ID,SUM(ORDQTY)
12,,,MPACT-MB5000-10-WR,,,ZEBRA,30
12,,,P1049004,,,ZEBRA,10
12,,,G48155M,,,ZEBRA,1
12,,,DS4308-HC0050BZZWW,,,ZEBRA,240
12,,,94-001406-01,,,TX3,43
12,,,CRD-TC7X-SE5EU1-01,,,TX3,3
12,,,P1007560,,,ZEBRA,2
12,,,P1006046,,,ZEBRA,1
12,,,2356-K113-V002,,,ZEBRA,3
12,,,GK42-102580-000,,,ZEBRA,28
12,,,8710-053300-94,,,TX3,6
12,,,MC330M-RL3SA2RW,,,ZEBRA,1
12,,,PL5000-BP000R,,,ZEBRA,10
12,,,P1020350-01,,,ZEBRA,445
12,,,HW30392-004,,,ZEBRA,2
12,,,BTRY-ET5X-10IN3-01,,,ZEBRA,10
12,,,P1081545,,,ZEBRA,5
12,,,807048-001,,,ZEBRA,8
12,,,P1024303,,,ZEBRA,2
12,,,210605-001,,,ZEBRA,403
12,,,VH10112110010A00,,,ZEBRA,1
12,,,210771-005-22,,,ZEBRA,4
12,,,BRKT-SCRD-MSDK-01,,,ZEBRA,20
12,,,BTRY-MC18-27MAG-01,,,ZEBRA,81
12,,,P1037750-004,,,ZEBRA,10
12,,,400013,,,ZEBRA,2
12,,,P1080383-211,,,ZEBRA,8
12,,,P1040687,,,ZEBRA,300
12,,,S00458,,,TX3,187
12,,,P1041068-001,,,ZEBRA,25
12,,,P1031365-209,,,ZEBRA,200
12,,,8710-056100-77,,,TX3,1700
12,,,P1094879-042,,,ZEBRA,1
3,,,11-166581-04,,,TX3,805
3,,,P1053360-005,,,ZEBRA,2
3,,,MC67NA-PDAEAA00500,,,ZEBRA,30
3,,,8710-055600-03,,,TX3,3040
3,,,1005752,,,TX3,15
3,,,P1046696-056,,,ZEBRA,13
3,,,P1068022,,,ZEBRA,150
3,,,404430-001P,,,ZEBRA,20
3,,,P1063406-060,,,ZEBRA,1
3,,,GX43-1025A0-000,,,ZEBRA,42
3,,,CRD-MC18-1SLOT-01,,,ZEBRA,10
3,,,MW1269GAEREB,,,TX3,30
3,,,ZD62143-T21L01EZ,,,ZEBRA,1
3,,,CRD-TC56-CVCD1-01,,,ZEBRA,1
3,,,MC330K-GI4HG4US,,,ZEBRA,4
3,,,MC330M-GI3HG2US,,,ZEBRA,16
3,,,OB131100100B1102,,,ZEBRA,4
3,,,16H.02GMS.0011,,,TX3,2000
3,,,CBA-R28-C09ZAR,,,ZEBRA,50
3,,,P1031365-011,,,ZEBRA,2
3,,,1073277,,,ZEBRA,12
3,,,VH10210110110A00,,,ZEBRA,1
3,,,ZD50043-T012R1FZ,,,ZEBRA,5
3,,,AC18177-8,,,ZEBRA,1
8,,,91-000035-01,,,TX3,2
3,,,P1030747,,,ZEBRA,16
3,,,SE-965HP-I218R,,,ZEBRA,2680
3,,,105910-055,,,ZEBRA,53
3,,,23732,,,ZEBRA,7500
3,,,78804,,,ZEBRA,2
3,,,16H.038MS.0040,,,TX3,2000
3,,,MNT-VC80-ADPA1-1,,,ZEBRA,120
3,,,MW1269EAUNUD,,,TX3,50
3,,,8710-058000-21,,,TX3,1
3,,,HN-001289-04,,,TX3,20
3,,,LB-001024-01,,,TX3,50
3,,,P1009545-3-012AV,,,ZEBRA,2
3,,,AL2001,,,ZEBRA,2
3,,,MW1269EAUNMB,,,TX3,192
3,,,16M.038MB.0005,,,TX3,20
3,,,47.16M32.001,,,TX3,30
3,,,4600-012090,,,TX3,108
3,,,MISC-MC93-SCRN-01,,,ZEBRA,236
3,,,P1046696-125,,,ZEBRA,9
3,,,TC25AJ-10B101A6,,,ZEBRA,97
3,,,GK42-202220-000,,,ZEBRA,8
3,,,P1076006,,,ZEBRA,5
3,,,P1006053,,,ZEBRA,2
3,,,CRD-ET5X-SE4CO1-01,,,TX3,2
3,,,P1006275-004,,,ZEBRA,2
3,,,23844-00-00R,,,TX3,116
3,,,40.18H23.081,,,TX3,4000
3,,,201173,,,ZEBRA,4
3,,,200473,,,ZEBRA,1
3,,,P1092307-002,,,ZEBRA,31
3,,,HU3000,,,ZEBRA,7
3,,,8710-053301-16,,,ZEBRA,30
3,,,P1046696-091,,,ZEBRA,1
3,,,8710-050301-17,,,TX3,300
3,,,8710-050386-34,,,TX3,100
3,,,7514-010560,,,TX3,40
3,,,1309-00ZN800,,,TX3,12
3,,,21-176043-01,,,TX3,34
3,,,PA-001403A-01,,,TX3,121
3,,,21-140725-01,,,TX3,1130
3,,,42.16M09.0J1,,,TX3,6200
3,,,HN000824P04,,,TX3,10
3,,,4900-030350,,,TX3,10
3,,,8710-053330-41,,,TX3,185
3,,,8710-053300-21,,,TX3,60
3,,,1300-003I000,,,TX3,10
3,,,41-137806-505,,,TX3,10
3,,,50-12863-012B,,,TX3,30
3,,,2399-001480,,,TX3,10
3,,,S01-46200019-R,,,TX3,120
3,,,12-127928-01,,,TX3,2
3,,,MOD-MT2-EU1-01,,,ZEBRA,1
3,,,CRD-TC2X-SE1ET-01,,,TX3,4
3,,,82-101606-01,,,TX3,10
3,,,94-110095-11,,,TX3,5
3,,,ZC11-000W000US00,,,ZEBRA,5
3,,,PA000991A01,,,TX3,10
3,,,LS1203-1AZU0100ZR,,,ZEBRA,110
3,,,1070467-003,,,TX3,10
3,,,47.16M65.002,,,TX3,810
3,,,1301-04E3000,,,TX3,41
3,,,MW0030AAUNBC,,,TX3,15
3,,,FNN7826A,,,ZEBRA,2500
3,,,P1053360-003,,,ZEBRA,34
3,,,P1037974-029,,,ZEBRA,9
3,,,22-144767-01,,,TX3,10
3,,,47.18R78.001,,,TX3,10
3,,,1073082-001,,,TX3,108
8,,,WA6010,,,ZEBRA,10
3,,,147.01R03.0001,,,TX3,10
3,,,LE000132LE1,,,TX3,130
3,,,SG-TC7X-CUSTRP2-01,,,TX3,1000
3,,,P1009545-0-0128F,,,ZEBRA,20
8,,,47.18RD3.001,,,TX3,100
8,,,16M.039MB.0008,,,TX3,13
3,,,RSL10-LSA5W4W1S0X0X0,,,ZEBRA,135
3,,,P1033662-0-032HF,,,ZEBRA,2071
8,,,10006902,,,ZEBRA,3
8,,,05095BK08345,,,ZEBRA,1
3,,,P1054051,,,ZEBRA,1
8,,,42.17E11.011,,,TX3,13
8,,,50-12100-2694,,,TX3,1100
3,,,91-84252-14,,,TX3,15
8,,,10010951-7K,,,ZEBRA,1
3,,,450148,,,TX3,10
3,,,BU-000158-01,,,TX3,5
8,,,BTRY-RS50EAB00-01,,,TX3,8
8,,,ST6400,,,TX3,30
3,,,8710-053300-77,,,TX3,5800
8,,,LS2208-SR20007R-NA,,,TX3,5
3,,,1004720-003,,,TX3,43
8,,,1005351-200,,,TX3,10
3,,,94-000473-01,,,TX3,4
8,,,8710-050332-16,,,TX3,16
8,,,8710-059402-01,,,TX3,9
3,,,P1109323,,,ZEBRA,625
3,,,8710-050310-43,,,TX3,10
3,,,91-63876-05,,,TX3,10
3,,,S02372,,,TX3,30
8,,,AK18096-1,,,ZEBRA,9
3,,,25.90AF3.001,,,TX3,1104
3,,,TC77HL-7ME24BG-NA,,,ZEBRA,4
3,,,P1031365-083,,,ZEBRA,5
3,,,P1046696-011,,,ZEBRA,2
3,,,TC700K-0MB24B0-07,,,ZEBRA,55
3,,,134.00608.0001,,,TX3,10
3,,,200590,,,ZEBRA,18
3,,,S01-40102022A-R,,,TX3,10
8,,,8710-059402-27,,,TX3,32
8,,,8710-059402-11,,,TX3,16
8,,,8710-059402-17,,,TX3,22
8,,,8710-059402-19,,,TX3,24
3,,,430004,,,ZEBRA,1
8,,,1301-04QZS00,,,TX3,5
8,,,CBA-U21-S07ZAR,,,TX3,3
8,,,8710-050400-71,,,TX3,30
8,,,147.00T0I.1002,,,TX3,218
8,,,210610-001,,,ZEBRA,2
8,,,8710-050400-51,,,TX3,3000
8,,,S02909,,,TX3,2
3,,,P1053750,,,ZEBRA,5
8,,,AT17342-1,,,ZEBRA,64
8,,,78809,,,ZEBRA,49
8,,,79041,,,ZEBRA,28
8,,,P1051020-08,,,ZEBRA,7
8,,,60.18R91.001,,,TX3,1000
8,,,DS2278-4U21PR-14,,,ZEBRA,35
8,,,91-66888-11,,,TX3,10
8,,,131C-00WR000,,,TX3,1000
8,,,8710-052100-27,,,TX3,125
8,,,P1080659,,,ZEBRA,50
8,,,P1029278,,,ZEBRA,150
8,,,8710-050096-69,,,TX3,1500
8,,,8710-050381-00,,,TX3,1000
8,,,1309-00ZL100,,,TX3,20
8,,,9009801,,,ZEBRA,230
8,,,P1076002-001,,,ZEBRA,2
8,,,450144,,,ZEBRA,1
8,,,GE-MB5010-25-WR,,,ZEBRA,4
8,,,ADP-TC7X-CLPTH1-20,,,ZEBRA,155
8,,,8710-050384-03,,,TX3,11
8,,,6060A1499714,,,TX3,200
8,,,ZQ31-A0W01RL-00,,,ZEBRA,1036
8,,,CRD-MPV-5SC2US1-01,,,ZEBRA,30
8,,,20-4750DP-IM102R,,,ZEBRA,400
8,,,1302-04AK900,,,TX3,80
8,,,LS4208-SR20001ZZR,,,ZEBRA,5
8,,,P1078821-01,,,ZEBRA,35
8,,,47.18R40.001,,,TX3,4635
8,,,ZE50042-R010R00Z,,,ZEBRA,5
8,,,P1058930-079,,,ZEBRA,2
8,,,P1006138,,,ZEBRA,1
8,,,1020293-002,,,TX3,66
8,,,16H.025CS.0019,,,TX3,151
8,,,P1024462-001,,,ZEBRA,100
8,,,CRD-TC51-20S4BC-01,,,ZEBRA,1
8,,,CBA-R03-C12PAR,,,ZEBRA,20
8,,,P1037750-065,,,ZEBRA,6
8,,,105910-007,,,ZEBRA,2
8,,,94-144760-05,,,TX3,10
8,,,SG-TC7X-SCRNTMP-01,,,TX3,400
8,,,55.18R01.011G,,,TX3,231
8,,,P1028227-004,,,ZEBRA,1
8,,,LB000589A01,,,TX3,100
8,,,56.27018.001,,,TX3,26
8,,,8710-053330-23,,,TX3,10
3,,,P1089771,,,ZEBRA,37
8,,,AMME4067S,,,TX3,4
8,,,24-115697-01,,,TX3,20
3,,,4403-000530,,,TX3,20
12,,,47-17E13-001,,,TX3,30
12,,,P1070125-035,,,ZEBRA,2
12,,,P1037750-097,,,ZEBRA,3
12,,,P1091524-001,,,ZEBRA,20
12,,,Z93-0M0C0000US00,,,ZEBRA,1
12,,,ZT41142-T0A0000Z,,,ZEBRA,6
12,,,ST5103,,,ZEBRA,9
12,,,8710-056100-31,,,TX3,400
12,,,WND-2100-00AA,,,ZEBRA,1
12,,,CBL-500-00,,,ZEBRA,1
12,,,86-00G04-3Q4,,,TX3,100
12,,,P1095408-01,,,ZEBRA,20
12,,,P1094879-017,,,ZEBRA,2
12,,,8710-057000-47,,,TX3,65
12,,,16M.025MB.0013,,,TX3,980
12,,,AL2001,,,ZEBRA,10
12,,,34.18H70.001,,,TX3,277
12,,,S00870,,,TX3,2
12,,,P1032273,,,ZEBRA,12
12,,,P1083320-124,,,ZEBRA,1
12,,,P105931-016,,,ZEBRA,12
12,,,CBA-U43-S07ZAR,,,ZEBRA,42
12,,,16M.038CS.0003,,,TX3,5
12,,,300145,,,ZEBRA,1
12,,,8710-057000-24,,,TX3,20
12,,,32039M,,,ZEBRA,7
12,,,27835,,,ZEBRA,66
12,,,8710-050096-09,,,TX3,17
12,,,131A-00R9000,,,TX3,50
12,,,60.17E01.00A,,,TX3,20
12,,,SG-RS51-STRPNY-10,,,ZEBRA,50
12,,,P1058390-1,,,ZEBRA,3
12,,,TRG-TC51-SNP1-03,,,TX3,6
12,,,8710-050011-01,,,TX3,20
12,,,1917875-201,,,TX3,30
12,,,16M.01RCS.0004,,,TX3,80
12,,,P1028750-001,,,ZEBRA,20
12,,,9010315,,,TX3,200
12,,,105931-059,,,ZEBRA,1
8,,,MC930B-GSCCG4NA,,,ZEBRA,60
8,,,25-71920-01R,,,ZEBRA,1
8,,,20-4750DP-IM103R,,,ZEBRA,10
8,,,20-4750SR-0PDS77R,,,ZEBRA,3900
8,,,CRDSB1X-1000CR,,,ZEBRA,2
3,,,CRD-TC8X-5SETH-01,,,ZEBRA,10
8,,,P1094879-047,,,ZEBRA,2
8,,,CC17171-1M,,,ZEBRA,20
8,,,OE431120D00A1122,,,ZEBRA,3
8,,,ZT62063-T0101A0Z,,,ZEBRA,24
8,,,450084,,,ZEBRA,2
8,,,P1025529,,,ZEBRA,2000
3,,,8710-057000-21,,,TX3,42
3,,,LB-000725A-03,,,TX3,200
8,,,P1050667-009,,,ZEBRA,2
8,,,83-166111-01,,,TX3,2000
8,,,6054A1082002,,,TX3,500
8,,,AS000006A08,,,TX3,2000
8,,,78-170007-01,,,TX3,2000
12,,,P1041053,,,ZEBRA,15
12,,,105936G-003,,,ZEBRA,1
12,,,P1083347-018,,,ZEBRA,1
12,,,P1099875-048,,,ZEBRA,3
12,,,LS2208-SR20007R-NA,,,TX3,3
12,,,21-82928-01,,,TX3,3
12,,,MC92N0-GA0SYFYA6WR,,,TX3,3
12,,,P1093400-002,,,ZEBRA,3
12,,,8710-050383-42,,,TX3,50
12,,,P1080383-205,,,ZEBRA,4
12,,,GE-MB1000-25-WR,,,ZEBRA,1
12,,,P1082000,,,ZEBRA,3
12,,,M3I-0UB0L090-00,,,ZEBRA,3
12,,,131B-00MTG00,,,TX3,1000
12,,,1304-00GBC00,,,TX3,10
12,,,ZT23042-T31A00FZ,,,ZEBRA,1
12,,,RSL10-LSA5X4W1S0X0X0,,,ZEBRA,1
12,,,CBLRD-1B4000680R,,,ZEBRA,51
12,,,16M.038MB.0007,,,TX3,20
12,,,16H.038CS.0011,,,TX3,38
12,,,15-84065-01,,,TX3,200
12,,,6054A1065102,,,TX3,30
12,,,ET56BE-W14E,,,ZEBRA,1
12,,,8710-050332-20,,,TX3,20
12,,,8710-057000-42,,,TX3,15
12,,,1309-00R0000,,,TX3,11
12,,,VC80X-10SORAABBA-U,,,ZEBRA,35
12,,,GX42-202418-00HE,,,ZEBRA,27
12,,,CBA-K63-S07PAR,,,ZEBRA,2
12,,,207048-001,,,ZEBRA,149
12,,,6054A1190702,,,TX3,82
12,,,DS3608-ER3UF202ZVW,,,ZEBRA,21
12,,,1100935-001,,,TX3,4
12,,,1005052,,,ZEBRA,7
12,,,8710-053201-57,,,TX3,5
12,,,AS000006A11,,,TX3,2740
12,,,6K.18HWE.003,,,TX3,6
12,,,105936G-319,,,ZEBRA,6
12,,,P1046696-030,,,ZEBRA,3
12,,,1301-04QN600,,,TX3,10
12,,,P1037750-032,,,ZEBRA,1
12,,,105934-030,,,ZEBRA,1
12,,,4NO-00004,,,TX3,1000
12,,,11-69504-01,,,TX3,20
12,,,60.14R04.001,,,TX3,5
12,,,11-176147-04,,,TX3,197
12,,,8710-052100-90,,,TX3,50
12,,,CA1060-000A1NV010R,,,TX3,30
12,,,P1066613,,,ZEBRA,2
12,,,2356-4610-0000,,,ZEBRA,150
8,,,105934-133,,,ZEBRA,5
8,,,TC520K-1PEZU4P-NA2,,,ZEBRA,1
8,,,200493,,,ZEBRA,6
8,,,8710-050330-52,,,TX3,5
8,,,25-128458-01R,,,TX3,11
8,,,P1080383-252,,,ZEBRA,1
8,,,G49730M,,,ZEBRA,1
8,,,TRG-TC51-SNP1-03,,,TX3,6
8,,,P1015402,,,ZEBRA,100
8,,,8710-056100-67,,,TX3,300
8,,,13-67653-02,,,TX3,3
8,,,LD-D2TP5W,,,ZEBRA,12
8,,,P1037750-095,,,ZEBRA,1
8,,,21-144029-01,,,TX3,20
8,,,CRD-TC2X-SE5CO-01,,,TX3,5
8,,,P1031365-082,,,ZEBRA,5
8,,,8710-056100-79,,,TX3,30
8,,,SG-ET5X-8HLST-01,,,ZEBRA,5
8,,,DS4308-SR00007ZZAP,,,ZEBRA,12
8,,,AA18608-1,,,ZEBRA,60
8,,,WA6083,,,ZEBRA,3
8,,,KT-ET5X-10BTDR1-01,,,ZEBRA,5
8,,,430004,,,TX3,1
8,,,8710-058000-76,,,TX3,50
8,,,8710-057000-19,,,TX3,300
12,,,1510-0PAH000,,,TX3,2000
12,,,056.07049.0061,,,TX3,9
12,,,47.18R55.011,,,TX3,200
12,,,BTRY-DS22EAB0E-00,,,TX3,13
12,,,P1063109,,,ZEBRA,12
12,,,HW30392-006,,,ZEBRA,1
12,,,S01484,,,TX3,5
12,,,S02495,,,TX3,2
12,,,S00140,,,TX3,2
12,,,S00799,,,TX3,1
12,,,G77117M,,,ZEBRA,1
12,,,P1046696-077,,,ZEBRA,1
12,,,CRD4000-1000UR,,,TX3,10
12,,,8710-057000-79,,,TX3,20
12,,,8710-057000-02,,,TX3,21
12,,,50-12100-2641,,,TX3,13
12,,,16H.038XS.0005,,,TX3,20
12,,,13-117380-01,,,TX3,105
12,,,40.16M20.051,,,TX3,200
12,,,P1058930-091,,,ZEBRA,1
12,,,13NJ-26A0531-PEGA,,,TX3,2
12,,,S00901,,,TX3,4
12,,,61339M,,,ZEBRA,10
12,,,8710-056100-29,,,TX3,20
12,,,CRD-TC51-HC5SC-02,,,ZEBRA,30
12,,,4900-030510,,,TX3,8
12,,,48342,,,ZEBRA,1
12,,,AN17018-1,,,ZEBRA,277
12,,,8710-053300-28,,,TX3,364
12,,,ZD23042-30AC00EZ,,,ZEBRA,150
12,,,30449,,,ZEBRA,10
12,,,KT-152097-03,,,TX3,2
12,,,21-118517-02R,,,ZEBRA,5
12,,,79836,,,ZEBRA,2
12,,,TC83B0-3005A61CRW,,,ZEBRA,1
12,,,430023,,,ZEBRA,4
12,,,P1062637,,,ZEBRA,200
12,,,MC930P-GSFCG4NA,,,ZEBRA,10
12,,,125004,,,ZEBRA,9
12,,,TC700K-02B22B0-A6,,,ZEBRA,8
12,,,P1083320-062,,,ZEBRA,4
12,,,P1024461,,,ZEBRA,300
12,,,MC92N0-GM0SYFAA6WR,,,ZEBRA,21
12,,,1301-04RJH00,,,TX3,5
12,,,212696-091,,,ZEBRA,45
12,,,DC18131-2,,,ZEBRA,150
12,,,G57339M,,,ZEBRA,1
12,,,ZQ52-AUN010L-00,,,ZEBRA,41
12,,,24526,,,ZEBRA,145
12,,,MC92N0-GM0SYGQA6WR,,,ZEBRA,16
12,,,MC92N0-GM0SYVYA6WR,,,ZEBRA,6
12,,,CRDMC40XX-1000R,,,TX3,5
12,,,47062-2,,,ZEBRA,1
12,,,134.0251O.0001,,,TX3,17
12,,,S00472,,,TX3,10
12,,,BTRY-TC7X-46MAA-10,,,TX3,250
3,,,16M.038CB.0006,,,TX3,40
3,,,8710-058000-24,,,TX3,520
3,,,50-12856-069,,,TX3,2800
3,,,40.18R04.091,,,TX3,40
3,,,1917898-001,,,TX3,180
3,,,MC930P-GSWCG4NA,,,ZEBRA,20
3,,,MC32N0-RL3SCLE0A,,,ZEBRA,40
3,,,KYPD-MC93535250-01,,,ZEBRA,28
3,,,CRD-MC93-2SUCHG-01,,,ZEBRA,1048
3,,,86.00P61.6Q4,,,TX3,4000
3,,,450046,,,ZEBRA,496
3,,,P1091995-026,,,ZEBRA,12
3,,,P1091995-023,,,ZEBRA,12
3,,,P1091995-003,,,ZEBRA,12
3,,,P1091995-032,,,ZEBRA,12
3,,,P1105147-005,,,ZEBRA,32
3,,,P1105147-006,,,ZEBRA,16
3,,,P1105147-025,,,ZEBRA,32
3,,,29641-001,,,ZEBRA,16
3,,,P1061153-01,,,ZEBRA,800
3,,,MNT-MC33-FLCHKT-01,,,ZEBRA,308
3,,,104523-113,,,ZEBRA,32
3,,,P1068931-001,,,ZEBRA,72
3,,,210646-001,,,ZEBRA,560
3,,,CBA-U45-S15ZAR,,,ZEBRA,40
3,,,SG-WT4021010-01R,,,ZEBRA,824
3,,,SE4850ER-IM000R,,,ZEBRA,80
3,,,40.18H83.031,,,TX3,8000
3,,,CRD-NWTRS-2SUCH-01,,,ZEBRA,8
3,,,086.1ZS64.05R0,,,TX3,22000
3,,,1309-00FK000,,,TX3,15112
3,,,8710-053310-29,,,TX3,400
3,,,AN17197-008,,,ZEBRA,40
3,,,P1083320-050,,,ZEBRA,4
3,,,CBL-NGWT-USBH1-01,,,ZEBRA,8
3,,,CRD-MC18-3SLOTH-01,,,ZEBRA,8
3,,,49394M,,,ZEBRA,32
3,,,806117-001,,,ZEBRA,400
3,,,RTL10B1-B4AS0X0000NA,,,ZEBRA,4
3,,,8710-057001-57,,,TX3,32
3,,,CBL-DC-380A1-01,,,ZEBRA,16
3,,,1415-01QU700,,,TX3,100
3,,,1415-01QU800,,,TX3,100
3,,,1070408-001,,,TX3,40
3,,,1414-04XUK00,,,TX3,100
3,,,1100902-002,,,TX3,8
3,,,1304-00GDX00,,,TX3,100
3,,,S00834,,,TX3,32
3,,,WA9102-G1,,,TX3,12
3,,,MW0030AACNMB,,,TX3,24
3,,,43036-1M,,,ZEBRA,8
3,,,SAC2100-4000CR,,,ZEBRA,60
3,,,QN3-AUNALM00-00,,,ZEBRA,24
3,,,8710-050333-10,,,TX3,37144
3,,,8070-00338P,,,TX3,136
3,,,ZD62142-D41F00EZ,,,ZEBRA,4
3,,,ZC32-000C0G0US00,,,ZEBRA,4
3,,,P1006071,,,ZEBRA,76
3,,,KT-TC8-01,,,ZEBRA,20
3,,,MC330K-SB4HG4US,,,ZEBRA,4
3,,,TC56DJ-1PAZU2P-A6,,,ZEBRA,4
3,,,TC83B0-A005A510NA,,,ZEBRA,2472
3,,,P1071570-001,,,ZEBRA,64
3,,,QN4-AUNA0M00-2N,,,ZEBRA,140
3,,,AY-00460-01,,,TX3,4000
3,,,8710-053300-37,,,TX3,28
3,,,8710-053310-09,,,TX3,80
3,,,1309-010CS00,,,TX3,100
3,,,1050947-100,,,TX3,28
3,,,SG-TC51-CLIP2,,,ZEBRA,20
3,,,25-129940-02R,,,ZEBRA,552
3,,,BRKT-70662-01R,,,ZEBRA,40
3,,,50-12800-822,,,TX3,40
3,,,60.10P03.003,,,TX3,12
3,,,8710-053301-19,,,TX3,92
3,,,47.18R55.011,,,TX3,116
3,,,23.22060.002,,,TX3,14640
3,,,KT-114032-02R,,,TX3,1080
3,,,7587-000150,,,TX3,104
3,,,P1091995-001,,,ZEBRA,40
3,,,MC319Z-GI4H24E0W,,,ZEBRA,8
3,,,HN-001180-01,,,TX3,1600
3,,,16-129860-01,,,TX3,240
3,,,P1080383-400,,,ZEBRA,24
3,,,134.0060C.0001,,,TX3,800
3,,,ADP45XX-100R,,,ZEBRA,200
3,,,VC8010SSBB21CBBAXX,,,ZEBRA,16
3,,,1432-C024-0025,,,ZEBRA,16
3,,,8710-053201-07,,,TX3,12808
3,,,1005026-003,,,TX3,56
3,,,50-12863-017,,,TX3,3200
3,,,16H.042SC.0009,,,TX3,800
3,,,210240,,,ZEBRA,8
3,,,ET51AT-W14E,,,ZEBRA,180
3,,,6M.18HCS.027,,,TX3,6392
3,,,DS3608-ER3UF202ZVW,,,ZEBRA,160
3,,,GX42-1024A0-000,,,ZEBRA,40
3,,,BTRY-MC10EAB00,,,TX3,240
3,,,P1082760,,,ZEBRA,40
3,,,MC92N0-GL0SYFYA6WR,,,ZEBRA,32
3,,,MC330M-GI2HG2US,,,ZEBRA,24
3,,,MC330M-RL2SG2US,,,ZEBRA,16
3,,,MC330K-GE2HG4US,,,ZEBRA,16
3,,,1004943-001,,,TX3,240
3,,,QN4-AUNA0E00-02,,,ZEBRA,400
3,,,1002180-003,,,ZEBRA,16
3,,,DS3678-HP2F103VZWW,,,ZEBRA,48
3,,,450010,,,ZEBRA,16
3,,,P1098211,,,ZEBRA,8
3,,,105934-071,,,ZEBRA,8
3,,,16M.042MB.0002,,,TX3,80
3,,,LB-001170-01,,,TX3,1744
3,,,300095,,,ZEBRA,16
3,,,P1028758,,,ZEBRA,912
3,,,ZT41042-T3A0000Z,,,ZEBRA,8
3,,,41-67626-03,,,TX3,560
3,,,1918233-004,,,TX3,40
3,,,CBA-U42-S07PAR,,,TX3,160
3,,,S01-60304161-R,,,TX3,12000
3,,,50-12500-149,,,TX3,240
3,,,P1094767,,,ZEBRA,1600
3,,,1005196,,,TX3,80
3,,,OD13A10010081112,,,ZEBRA,24
3,,,8710-059401-34,,,TX3,9824
3,,,AK18178-1,,,ZEBRA,8
3,,,SG-TC20K-HSTP1-02,,,TX3,40
3,,,ET51CE-G21E-0001,,,TX3,8
3,,,210737-005,,,ZEBRA,64
3,,,MP7000-LND0M00WW,,,ZEBRA,96
3,,,1302-0499U00,,,TX3,816
3,,,8710-056100-67,,,TX3,5200
3,,,47.10X11.001,,,TX3,320
3,,,47009-3,,,ZEBRA,8
3,,,HW44001,,,ZEBRA,8
3,,,HW48023,,,ZEBRA,8
3,,,MC67NA-PMABAB003LC,,,ZEBRA,16
3,,,LS7808-SR20007TCR,,,TX3,8
3,,,42.18H22.102,,,TX3,24
3,,,ZT22042-D01000FZ,,,ZEBRA,40
3,,,AMME3939,,,TX3,80
3,,,AMME3946,,,TX3,40
3,,,63-144465-01,,,TX3,8000
3,,,105934-033,,,ZEBRA,48
3,,,P1006039,,,ZEBRA,8
3,,,P1080383-014,,,ZEBRA,8
3,,,MC92N0-GL0SXJYA5WR,,,ZEBRA,64
3,,,ZD42L42-D01E00EZ,,,ZEBRA,8
3,,,50-12800-1338,,,TX3,400
3,,,47.18RD2.001,,,TX3,20000
3,,,83-166111-01,,,TX3,5600
3,,,KYPD-MC9XMS000-11R,,,ZEBRA,16
3,,,9008693,,,ZEBRA,8
3,,,STB3678-C100F3CN,,,ZEBRA,16
3,,,CBA-UF4-C09ZAR,,,ZEBRA,48
3,,,211386-001,,,ZEBRA,24
3,,,MC919Z-G30SWEQZ1WR,,,ZEBRA,8
3,,,PA000947A01,,,TX3,240
3,,,P1027135-009,,,ZEBRA,8
3,,,CBA-UF8-C12ZAR,,,TX3,80
3,,,OD131120300A1112,,,ZEBRA,8
3,,,KT-MC36-44BTYD1-01,,,ZEBRA,40
3,,,7514-010730,,,TX3,4
3,,,TC700H-KC11ES-IN,,,ZEBRA,8
3,,,ZC32-000CQ00LA00,,,ZEBRA,24
12,,,SE-4500HD-I000R,,,ZEBRA,510
12,,,ZP505-0203-0023,,,ZEBRA,307
12,,,QN3-AUCA0EB0-01,,,ZEBRA,1
8,,,STB3678-C114F3WW,,,ZEBRA,77
8,,,CR8178-SC100F4WW,,,ZEBRA,1064
8,,,P1046696-059,,,ZEBRA,545
8,,,P1053360-018,,,ZEBRA,177
8,,,MX202-SI00WW,,,ZEBRA,100
8,,,P1046696-072,,,ZEBRA,824
8,,,P1046696-073,,,ZEBRA,119
3,,,CBL-DC-383A1-01,,,ZEBRA,10781
3,,,TFF-2005-00AA-29810-T,,,ZEBRA,20400
3,,,20-60136-02R,,,ZEBRA,393
3,,,MC930B-GSEEG4RW,,,ZEBRA,106
3,,,P1046696-082,,,ZEBRA,51
3,,,CRD3000-1001RR,,,ZEBRA,431
3,,,DS8178-SR0F007ZZWW,,,ZEBRA,3344
3,,,ZT61043-T210200Z,,,ZEBRA,18
3,,,45189-22,,,ZEBRA,872
3,,,79801M,,,ZEBRA,187
3,,,PWR-WUA5V12W0US,,,ZEBRA,12787
3,,,ZT23042-T01A00FZ,,,ZEBRA,55
3,,,SAC-MPP-6BCHEU1-01,,,ZEBRA,170
3,,,P1029441-04,,,ZEBRA,6
3,,,210625-006,,,ZEBRA,66
3,,,P1094209,,,ZEBRA,531
3,,,EA3600-T1CP-00,,,ZEBRA,52
3,,,CBLRD-7B8020140R,,,ZEBRA,48
3,,,ZQ52-AUN1020-U3Z,,,ZEBRA,72
3,,,212412-002,,,ZEBRA,134
3,,,BTRY-MC33-52MA-01,,,ZEBRA,4946
3,,,P1004236,,,ZEBRA,331
3,,,P1080383-011,,,ZEBRA,80
3,,,P1058930-078,,,ZEBRA,1
